relationship_id,component_id_a,component_name_a,component_id_b,component_name_b,relationship_group,relationship_class,relationship_subclass,mechanism,directionality,evidence_status,evidence_type,evidence_level,recommendation,confidence_level,requires_context
REL_b091b83c368c23,COMP_506514090324,L-Alanine,COMP_E2A885F8770F,L-Phenylalanine - Dose and administration (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_bacbfba76f890b,COMP_3B7058496041,L-Phenylalanine,COMP_E2A885F8770F,L-Phenylalanine - Dose and administration (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_f6cf776fc552be,COMP_506514090324,L-Alanine,COMP_BB80BA06AB31,L-Phenylalanine - Kinetics (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_4aad6a36a3e38d,COMP_3B7058496041,L-Phenylalanine,COMP_BB80BA06AB31,L-Phenylalanine - Kinetics (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_00f4c07bc10bfb,COMP_30DECC765A9E,L-Phenylalanine - Mechanism of action (PubMed),COMP_506514090324,L-Alanine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_f6d5b79bdf130f,COMP_30DECC765A9E,L-Phenylalanine - Mechanism of action (PubMed),COMP_3B7058496041,L-Phenylalanine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_7dedaa3a90a5df,COMP_506514090324,L-Alanine,COMP_E273EB8E52DE,L-Phenylalanine - Poisoning (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_1b8f9f57f7f902,COMP_3B7058496041,L-Phenylalanine,COMP_E273EB8E52DE,L-Phenylalanine - Poisoning (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_36529edc03dc6d,COMP_199911A69596,L-Serine - Adverse effects (PubMed),COMP_AA1931E15528,L-Serine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_8fa4475add3b8a,COMP_6BFF34495544,L-Serine - Clinical trials (PubMed),COMP_AA1931E15528,L-Serine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_5bf62c3b118c30,COMP_633100B094E1,L-Serine - Contraindications (PubMed),COMP_AA1931E15528,L-Serine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_b720605b8df4c3,COMP_24C7D8420487,L-Serine - Dietary supplement use in human (PubMed),COMP_AA1931E15528,L-Serine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_07a90c98bedaec,COMP_AA1931E15528,L-Serine,COMP_EBCA9A8B55FC,L-Serine - Dose and administration (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_268fadf7d2edd3,COMP_AA1931E15528,L-Serine,COMP_E3451062B73B,L-Serine - Kinetics (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_7711cac3cdb6b0,COMP_4062AFF67198,L-Serine - Mechanism of action (PubMed),COMP_AA1931E15528,L-Serine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_7ba52b878d8111,COMP_AA1931E15528,L-Serine,COMP_ED01B2307593,L-Serine - Poisoning (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_d0613c83ba9bc4,COMP_0D07A1D59921,L-Threonine - Adverse effects (PubMed),COMP_BA5D26AD615C,L-Threonine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_59194b642d672b,COMP_552FFBAEE059,L-Threonine - Clinical trials (PubMed),COMP_BA5D26AD615C,L-Threonine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_dad7df45388ecd,COMP_B80C1100801B,L-Threonine - Contraindications (PubMed),COMP_BA5D26AD615C,L-Threonine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_886e864094f44f,COMP_26911CBA8214,L-Threonine - Dietary supplement use in human (PubMed),COMP_BA5D26AD615C,L-Threonine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_541a79861a1b5c,COMP_75B2D0BD3460,L-Threonine - Dose and administration (PubMed),COMP_BA5D26AD615C,L-Threonine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_587cffae10ef62,COMP_95C11665D05F,L-Threonine - Kinetics (PubMed),COMP_BA5D26AD615C,L-Threonine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_4274f282afe889,COMP_8AA75C49ECE8,L-Threonine - Mechanism of action (PubMed),COMP_BA5D26AD615C,L-Threonine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_7566019ad89dbe,COMP_4DFFEC3B3D76,L-Threonine - Poisoning (PubMed),COMP_BA5D26AD615C,L-Threonine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_4b4e6172d74194,COMP_77DD0D7D086D,L-Tryptophan,COMP_7DD7AAD751FD,L-Tryptophan - Adverse effects (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_2502b069b64b77,COMP_22A3E60C3827,L-Tryptophan - Clinical trials (PubMed),COMP_77DD0D7D086D,L-Tryptophan,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_f4e632664410e9,COMP_33FD759EAC5B,L-Tryptophan - Dietary supplement use in human (PubMed),COMP_77DD0D7D086D,L-Tryptophan,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_b7db460bbf99d9,COMP_54E307D1993D,L-Tryptophan - Dose and administration (PubMed),COMP_77DD0D7D086D,L-Tryptophan,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_fd5070f23dda19,COMP_2A14B2AC8895,L-Tryptophan - Kinetics (PubMed),COMP_77DD0D7D086D,L-Tryptophan,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_d39422270ad96e,COMP_77DD0D7D086D,L-Tryptophan,COMP_F402284BF2FC,L-Tryptophan - Mechanism of action (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_3b4ad5ded5efcb,COMP_77DD0D7D086D,L-Tryptophan,COMP_E097BD47A795,L-Tryptophan - Poisoning (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_f0e302532d9a54,COMP_05D785D901CF,L-Tyrosine - Adverse effects (PubMed),COMP_118130811685,L-Tyrosine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_e14779ae6ade30,COMP_118130811685,L-Tyrosine,COMP_730BFAB6F516,L-Tyrosine - Clinical trials (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_341c57d005d268,COMP_118130811685,L-Tyrosine,COMP_4EB404020693,L-Tyrosine - Contraindications (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_63af5316999c86,COMP_118130811685,L-Tyrosine,COMP_1A06C870C433,L-Tyrosine - Dietary supplement use in human (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_8549a3f092df8d,COMP_118130811685,L-Tyrosine,COMP_26BE65CCEC1B,L-Tyrosine - Dose and administration (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_9934213883ec34,COMP_118130811685,L-Tyrosine,COMP_35A9062C7EE1,L-Tyrosine - Kinetics (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_8e38dae9245de6,COMP_118130811685,L-Tyrosine,COMP_DC4AC9AF4DFD,L-Tyrosine - Mechanism of action (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_3e8fbc1fa2cdfa,COMP_118130811685,L-Tyrosine,COMP_64528DF73116,L-Tyrosine - Poisoning (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_387c4618c8b68f,COMP_984D98F1A15A,L-Arginine,COMP_E7865087E9A2,L-arginine (MedlinePlus Supplements),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_d80158e50680e4,COMP_83336712C554,Magnesium,COMP_CA93AECBA1C9,Magnesium tanshinoate B,RELACION_DE_NORMALIZACION,NORMALIZACION_COMPONENTE,normalizacion_a_componente_base,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_c75eb4e48153f0,COMP_A4C0929932D4,N-Methyl-aspartic acid,COMP_D83F496D52EF,D-Aspartic Acid,RELACION_DE_NORMALIZACION,NORMALIZACION_COMPONENTE,normalizacion_a_componente_base,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_0a608d4b848d4b,COMP_A4C0929932D4,N-Methyl-aspartic acid,COMP_F1466766627A,L-Aspartic Acid,RELACION_DE_NORMALIZACION,NORMALIZACION_COMPONENTE,normalizacion_a_componente_base,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_a5517fd6aa73cf,COMP_173D0ECE3E4D,N-acetyl phenylalanine,COMP_506514090324,L-Alanine,RELACION_DE_NORMALIZACION,NORMALIZACION_COMPONENTE,normalizacion_a_componente_base,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_ccaea9c75197e8,COMP_18A7C64368AE,Omega-3 Fatty Acids (ODS),COMP_C34D1F3079C8,Omega-3 Fatty Acids,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_c68c1c26167190,COMP_C34D1F3079C8,Omega-3 Fatty Acids,COMP_FE7C68397213,Omega-3 Fatty Acids - Ácidos grasos Omega-3 en Espanol,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_71210714d8e88b,COMP_55D80644AC1D,Ornithine (ClinicalTrials.gov),COMP_E389C1E39F3B,ornithine,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_8ba6862c686d5d,COMP_502DA8919F94,Ornithine l-aspartic acid,COMP_D83F496D52EF,D-Aspartic Acid,RELACION_DE_NORMALIZACION,NORMALIZACION_COMPONENTE,normalizacion_a_componente_base,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_914a40a2b06b92,COMP_502DA8919F94,Ornithine l-aspartic acid,COMP_F1466766627A,L-Aspartic Acid,RELACION_DE_NORMALIZACION,NORMALIZACION_COMPONENTE,normalizacion_a_componente_base,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_a17c9b692675d9,COMP_506514090324,L-Alanine,COMP_DC50A9AF92F4,Phenylalanine (ClinicalTrials.gov),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_443c275385c548,COMP_3B7058496041,L-Phenylalanine,COMP_DC50A9AF92F4,Phenylalanine (ClinicalTrials.gov),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_554f267499bb0c,COMP_00D26860E3FF,Riboflavina,COMP_586F3B3DE0F3,Riboflavin,RELACION_DE_NORMALIZACION,NORMALIZACION_COMPONENTE,normalizacion_a_componente_base,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_6fb1be399181c8,COMP_4409F4404D82,serine,COMP_A69B0704CC58,Serine (ClinicalTrials.gov),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_bb142b4f2054a6,COMP_0D2B15E9F9EE,L-Taurine,COMP_28688F7ED192,Taurine (ClinicalTrials.gov),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
